ID,X,Y,Z,PCI,RSRP(dBm)
31884217,799505.4,350325.69,1.5,1,-110
31884218,799503.86,350311.7,1.5,1,-107.2118
31884219,799503.78,350297.12,1.5,1,-109.2393
31884220,799511.32,350285.79,1.5,1,-108.7944
31884221,799525.03,350282.5,1.5,1,-112.2
31884222,799539.46,350279.75,1.5,1,-106.32
31884223,799553.78,350276.57,1.5,1,-106.86
31884224,799568.33,350273.74,1.5,1,-108.0333
31884225,799582.03,350270.4,1.5,1,-109.239
31884226,799595.62,350266.88,1.5,1,-107.7465
31884227,799597.11,350253.78,1.5,1,-106.2261
31884228,799595.33,350239.75,1.5,1,-110.616
31884229,799593.19,350225.83,1.5,1,-105.7062
31884230,799584.73,350216.15,1.5,1,-105.3813
31884231,799570.67,350217.78,1.5,1,-105.8679
31884232,799556.96,350220.81,1.5,1,-108.104
31884233,799543.14,350223.18,1.5,1,-106.7312
31884234,799535.61,350212.8,1.5,1,-107.2
31884235,799534.21,350198.53,1.5,1,-109.7111
31884236,799533.05,350184.22,1.5,1,-109.4611
31884237,799530.42,350169.88,1.5,1,-111.5
31884238,799529.17,350161.16,1.5,1,-112.9832
31884239,799529.44,350171.88,1.5,1,-107.68
31884240,799531.82,350185.93,1.5,1,-108.9125
31884241,799533.63,350200.61,1.5,1,-108.525
31884242,799534.75,350214.74,1.5,1,-105.4781
31884243,799529.29,350226.09,1.5,1,-105.5967
31884244,799515.36,350228.75,1.5,1,-110.9067
31884245,799507.91,350219.31,1.5,1,-112.803
31884246,799502.76,350177.31,1.5,1,-112.7714
31884247,799499.07,350149.24,1.5,1,-108.028
31884248,799499.11,350135.14,1.5,1,-106.063
31884249,799496.23,350120.98,1.5,1,-101.7545
31884250,799492.07,350108.05,1.5,1,-104.8613
31884251,799478.2,350107.46,1.5,1,-104.9759
31884252,799469.03,350117.24,1.5,1,-101.832
31884253,799469.42,350131.18,1.5,1,-105.0444
31884254,799471.56,350145.99,1.5,1,-109.62
31884255,799473.21,350160.03,1.5,1,-104.9072
31884256,799474.88,350174.8,1.5,1,-105.01
31884257,799476.05,350189.12,1.5,1,-107.96
31884258,799477.72,350203.4,1.5,1,-107.7118
31884259,799479.58,350217.73,1.5,1,-103.4571
31884260,799483.22,350231.43,1.5,1,-106.919
31884261,799496.18,350234.82,1.5,1,-109.9583
31884262,799509.05,350230.38,1.5,1,-111.7385
31884263,799470.33,350104.19,1.5,1,-102.7059
31884264,799467.7,350090.03,1.5,1,-105.1429
31884265,799466.04,350075.86,1.5,1,-104.5077
31884266,799463.66,350061.57,1.5,1,-101.5733
31884267,799461.99,350047.05,1.5,1,-104.3
31884268,799459.36,350032.82,1.5,1,-106
31884269,799461.86,350019.4,1.5,1,-108.3174
31884270,799473.24,350011.31,1.5,1,-107.7471
31884271,799485.88,350003.28,1.5,1,-111.05
31884272,799497.78,349995.58,1.5,1,-107.5714
31884273,799510.28,349988.32,1.5,1,-106.05
31884274,799523.87,349981.99,1.5,1,-110.4125
31884275,799537.7,349978,1.5,1,-106.3731
31884276,799549.5,349970.79,1.5,1,-109.1731
31884277,799549.16,349956.83,1.5,1,-107.3625
31884278,799545.31,349943.11,1.5,1,-109.58
31884279,799541.95,349929.52,1.5,1,-110.5857
31884280,799538.6,349915.55,1.5,1,-105.7353
31884281,799534.72,349901.94,1.5,1,-102.7588
31884282,799536.49,349887.87,1.5,1,-102.1267
31884283,799539.91,349873.88,1.5,1,-102.1824
31884284,799563.04,349862.91,1.5,1,-92.29311
31884285,799570.95,349872.1,1.5,1,-95.82778
31884286,799573.1,349886.1,1.5,1,-97.62581
31884287,799579.01,349898.69,1.5,1,-96.10167
31884288,799696.88,350444.38,1.5,1,-104
31884289,799697.69,350458.41,1.5,1,-105.6692
31884290,799698.5,350473.45,1.5,1,-110.3167
31884291,799698.7,350487.53,1.5,1,-108.7091
31884292,799700,350502.9,1.5,1,-108.9
31884293,799862.7,350498.52,1.5,1,-114.708
31884294,799872.84,350488.91,1.5,1,-114.8444
31884295,799882.04,350478.09,1.5,1,-114.7143
31884296,799910.17,350443.7,1.5,1,-111.3937
31884297,799917.18,350431.49,1.5,1,-110.7611
31884298,799918.43,350417.06,1.5,1,-110.21
31884299,799918.47,350402.75,1.5,1,-109.6818
31884300,799917.42,350388.7,1.5,1,-108.2821
31884301,799916.73,350374.72,1.5,1,-107.2957
31884302,799915.19,350360.59,1.5,1,-110.06
31884303,799913.9,350346.33,1.5,1,-109.6929
31884304,799913.15,350332.34,1.5,1,-108.7533
31884305,799911.43,350318.12,1.5,1,-106.7444
31884306,799910.25,350304.05,1.5,1,-105.7417
31884307,799909.43,350290.15,1.5,1,-107.0963
31884308,799909.22,350276.04,1.5,1,-109.6
31884309,799907.82,350261.39,1.5,1,-107.6714
31884310,799905.58,350247.54,1.5,1,-107.3118
31884311,799903.52,350233.31,1.5,1,-108.1947
31884312,799902.83,350218.98,1.5,1,-104.51
31884313,799901.46,350204.3,1.5,1,-107.7611
31884314,799900.24,350189.54,1.5,1,-105.15
31884315,799898.1,350175.35,1.5,1,-105.0792
31884316,799895.34,350161.39,1.5,1,-104.3259
31884317,799880.38,350042.28,1.5,1,-97.19
31884318,799881.37,350028.46,1.5,1,-97.20364
31884319,799880.45,350014.49,1.5,1,-96.39404
31884320,799879.64,350000.57,1.5,1,-96.3904
31884321,799884.88,349988.5,1.5,1,-93.89655
31884322,799885.65,349974.58,1.5,1,-88.25526
31884323,799895,349966.08,1.5,1,-94.29032
31884324,799908.94,349964.39,1.5,1,-98.075
31884325,799923.49,349964,1.5,1,-92.80666
31884326,799937.8,349964.88,1.5,1,-93.60538
31884327,799944.23,349962.18,1.5,1,-91.97078
31884328,799933.21,349961.65,1.5,1,-94.95715
31884329,799918.77,349963.35,1.5,1,-93.34706
31884330,799904.34,349964.81,1.5,1,-89.74075
31884331,799890.65,349962.62,1.5,1,-87.50285
31884332,799882.68,349951.71,1.5,1,-87.29259
31884333,799881.49,349938.16,1.5,1,-81.45
31884334,799884.68,349924.65,1.5,1,-89.20476
31884335,799897.25,349918.22,1.5,1,-92.40714
31884336,799910.98,349913.43,1.5,1,-89.96667
31884337,799924.74,349909.25,1.5,1,-93.98666
31884338,799938.44,349904.56,1.5,1,-94.25
31884339,799952.02,349900.46,1.5,1,-94.925
31884340,799965.62,349896.61,1.5,1,-95.03333
31884341,799979.21,349892.48,1.5,1,-94.90625
31884342,799992.8,349887.55,1.5,1,-95.42632
31884343,800006.51,349883.2,1.5,1,-94.64667
31884344,800020.22,349878.84,1.5,1,-95.21667
31884345,800034.41,349873.94,1.5,1,-96.19091
31884346,800047.76,349869.64,1.5,1,-90.92
31884347,800061.11,349865.27,1.5,1,-93.44546
31884348,800075.43,349860.58,1.5,1,-90.00834
31884349,800089.62,349856.04,1.5,1,-91.45
31884350,800103.58,349851.22,1.5,1,-91.5
31884351,800117.65,349846.84,1.5,1,-87.20869
31884352,800131.44,349847.4,1.5,1,-89.524
31884353,800133.74,349861.13,1.5,1,-94.57223
31884354,800133.58,349875.38,1.5,1,-92.4381
31884355,800127.72,349887.66,1.5,1,-94.20834
31884356,800114.38,349891.21,1.5,1,-96.22647
31884357,800100.07,349892.19,1.5,1,-94.5
31884358,800085.76,349893.34,1.5,1,-97.545
31884359,800071.22,349894.4,1.5,1,-95.71818
31884360,800057.15,349895.49,1.5,1,-96.73215
31884361,800043.09,349896.56,1.5,1,-96.72414
31884362,800030.7,349902.2,1.5,1,-98.5087
31884363,800021.7,349913.21,1.5,1,-94.03929
31884364,800009.08,349919.03,1.5,1,-96.53548
31884365,799995.68,349923.7,1.5,1,-97.30909
31884366,799981.67,349926.15,1.5,1,-97.975
31884367,799967.48,349927.13,1.5,1,-95.35667
31884368,799957.44,349918.99,1.5,1,-96.14615
31884369,799955.42,349904.93,1.5,1,-93.7
31884370,799872.24,349908.13,1.5,1,-76.28695
31884371,799864.76,349896,1.5,1,-79.51875
31884372,799858.97,349882.63,1.5,1,-80.4353
31884373,799853.14,349869.59,1.5,1,-74.96786
31884374,799847.04,349856.95,1.5,1,-74.21184
31884375,799840.28,349846.08,1.5,1,-75.69067
31884376,799834.78,349833.51,1.5,1,-83.33582
31884377,799827.73,349821.94,1.5,1,-83.77808
31884378,799821.57,349809.65,1.5,1,-82.41486
31884379,799818.22,349796.61,1.5,1,-82.71579
31884380,799813.77,349783.26,1.5,1,-81.83913
31884381,799807.78,349770.7,1.5,1,-83.41539
31884382,799803.05,349757.57,1.5,1,-79.15789
31884383,799798.48,349743.61,1.5,1,-78.72666
31884384,799793.35,349730.38,1.5,1,-74.49545
31884385,799788.12,349716.94,1.5,1,-78.02895
31884386,799780.14,349705.52,1.5,1,-67.71221
31884387,799774.6,349694.52,1.5,1,-76.37587
31884388,799769.08,349681.53,1.5,1,-74.53529
31884389,799762.9,349667.97,1.5,1,-75.83076
31884390,799756.64,349654.66,1.5,1,-76.21667
31884391,799750.85,349641.23,1.5,1,-76.45834
31884392,799745.55,349628.13,1.5,1,-79.97273
31884393,799740.26,349613.99,1.5,1,-79.91818
31884394,799734.96,349599.93,1.5,1,-81.52728
31884395,799729.65,349586.87,1.5,1,-82.6
31884396,799724.36,349573.75,1.5,1,-83.66364
31884397,799718.28,349560.73,1.5,1,-84.59231
31884398,799712.43,349547.48,1.5,1,-80.01333
31884399,799706.88,349534.57,1.5,1,-84.73044
31884400,799704.62,349521.1,1.5,1,-85.10333
31884401,799715.54,349512.63,1.5,1,-91.7
31884402,799727.81,349505.56,1.5,1,-91.41579
31884403,799741.52,349500.23,1.5,1,-86.55555
31884404,799755.47,349495.61,1.5,1,-91.98889
31884405,799768.58,349489.51,1.5,1,-90.79131
31884406,799781.09,349482.54,1.5,1,-93.28461
31884407,799795.49,349481.69,1.5,1,-95.4381
31884408,799809.71,349477.54,1.5,1,-97.7
31884409,799823.31,349471.34,1.5,1,-100.5429
31884410,799836.37,349464.71,1.5,1,-98
31884411,799850.17,349459.83,1.5,1,-98.39375
31884412,799864.07,349460.45,1.5,1,-97.79375
31884413,799874.47,349470.7,1.5,1,-96.4
31884414,799881.26,349484.31,1.5,1,-95.75833
31884415,799887.01,349497.58,1.5,1,-97.37273
31884416,799892.79,349511.15,1.5,1,-95.39091
31884417,799899.42,349524.12,1.5,1,-92.72858
31884418,799905.88,349537.04,1.5,1,-82.36471
31884419,799908.81,349550.96,1.5,1,-76.68823
31884420,799904.41,349564.26,1.5,1,-79.68824
31884421,799894.01,349573.7,1.5,1,-80.02
31884422,799880.74,349579.82,1.5,1,-83.3
31884423,799867.38,349585.25,1.5,1,-80.00666
31884424,799853.67,349590.4,1.5,1,-81.35
31884425,799840.18,349594.31,1.5,1,-79.92727
31884426,799826.58,349599.04,1.5,1,-78.43333
31884427,799812.77,349604.79,1.5,1,-74.51818
31884428,799799.43,349609.57,1.5,1,-72.075
31884429,799786.2,349615.54,1.5,1,-72.03571
31884430,799773.56,349621.69,1.5,1,-76.96667
31884431,799759.86,349625.66,1.5,1,-76.84737
31884432,799746.78,349620.58,1.5,1,-82.48
31884433,799702.12,349076.35,1.5,1,-99.13
31884434,799704.83,349061.6,1.5,1,-97.81667
31884435,799707.78,349047.21,1.5,1,-98.23077
31884436,799710.12,349032.81,1.5,1,-99.89285
31884437,799712.46,349018.83,1.5,1,-98.86363
31884438,799713.34,349004.71,1.5,1,-99.75455
31884439,799713.51,348989.91,1.5,1,-102.4182
31884440,799714.27,348974.65,1.5,1,-107.16
31884441,799715.28,348960.32,1.5,1,-103.4917
31884442,799716.12,348916.93,1.5,1,-102.9647
31884443,799911.26,348936.24,1.5,1,-108.0579
31884444,799920.44,348945.78,1.5,1,-106.0593
31884445,799927.44,348957.84,1.5,1,-107.8562
31884446,799929.23,348972.59,1.5,1,-106.675
31884447,799930.64,348986.98,1.5,1,-108.675
31884448,799930.6,349002.01,1.5,1,-106.6273
31884449,799929.71,349016.61,1.5,1,-110.34
31884450,799929.68,349030.84,1.5,1,-102.92
31884451,799928.8,349044.83,1.5,1,-104.6778
31884452,799928.76,349060.11,1.5,1,-106.8125
31884453,799929.09,349074.42,1.5,1,-98.8375
31884454,799929.53,349088.58,1.5,1,-103.6778
31884455,799929.49,349103.42,1.5,1,-100.85
31884456,799930.3,349118,1.5,1,-104.0417
31884457,799930.26,349133.27,1.5,1,-98.98182
31884458,799930.22,349147.3,1.5,1,-102.325
31884459,799930.18,349161.91,1.5,1,-103.525
31884460,799930.88,349176.13,1.5,1,-104.8
31884461,799932.29,349190.19,1.5,1,-103.6583
31884462,799933.72,349205.27,1.5,1,-104.1545
31884463,799934.28,349219.8,1.5,1,-99.55454
31884464,799935.46,349234.25,1.5,1,-99.34545
31884465,799936.75,349248.58,1.5,1,-95.96923
31884466,799938.77,349263.04,1.5,1,-94.74286
31884467,799945.65,349275.83,1.5,1,-96.55385
31884468,799958,349282.47,1.5,1,-95.49231
31884469,799972.02,349283.4,1.5,1,-96.48182
31884470,799986.41,349282.03,1.5,1,-96.70833
31884471,800001.41,349279.97,1.5,1,-99.4
31884472,800016.33,349277.58,1.5,1,-96.83077
31884473,800031.24,349274.6,1.5,1,-99.80769
31884474,800045.31,349271.55,1.5,1,-98.3625
31884475,800059.63,349268.06,1.5,1,-100.6421
31884476,800072.92,349263.53,1.5,1,-103.2137
31884477,800085.48,349257.37,1.5,1,-99.45294
31884478,800097.99,349250.26,1.5,1,-102.34
31884479,800111.01,349243.02,1.5,1,-99.70769
31884480,800123.7,349235.64,1.5,1,-95.8
31884481,800136.23,349228.41,1.5,1,-100.9
31884482,800149.1,349222.21,1.5,1,-98.58182
31884483,800161.84,349215.68,1.5,1,-100.4214
31884484,800175.21,349210.17,1.5,1,-102.5895
31884485,800187.92,349213.65,1.5,1,-101.1
31884486,800193.1,349227.45,1.5,1,-103.5692
31884487,800196.88,349241.71,1.5,1,-103.8
31884488,800200.78,349255.34,1.5,1,-102.85
31884489,800204.99,349268.79,1.5,1,-108.37
31884490,800208.59,349282.42,1.5,1,-107.83
31884491,800212.67,349296.11,1.5,1,-102.6083
31884492,800217.21,349310.93,1.5,1,-109.46
31884493,800221.59,349324.4,1.5,1,-107.6364
31884494,800225.42,349338.9,1.5,1,-104.97
31884495,800229.01,349352.47,1.5,1,-105.5455
31884496,800232.98,349366.27,1.5,1,-105.6833
31884497,800236.58,349380.14,1.5,1,-103.2857
31884498,800240.55,349393.55,1.5,1,-101.4235
31884499,800240.63,349407.88,1.5,1,-103.1789
31884500,800229.93,349417.47,1.5,1,-101.58
31884501,800216.34,349421.6,1.5,1,-106.2692
31884502,800202.4,349423.3,1.5,1,-105.4786
31884503,800187.74,349423.79,1.5,1,-103.4875
31884504,800173.07,349423.02,1.5,1,-104.3217
31884505,800159,349422.34,1.5,1,-100.592
31884506,800153.58,349410.11,1.5,1,-103.3667
31884507,800152.77,349396.08,1.5,1,-99.46111
31884508,800150.74,349382.33,1.5,1,-98.03334
31884509,800147.26,349368.08,1.5,1,-95.20625
31884510,800143.3,349353.99,1.5,1,-101.02
31884511,800139.21,349339.96,1.5,1,-103.6765
31884512,800134.28,349326.1,1.5,1,-100.6278
31884513,800128.37,349312.75,1.5,1,-98.39999
31884514,800122.83,349299.55,1.5,1,-98.45789
31884515,800117.41,349285.9,1.5,1,-98.96
31884516,800111.5,349272.93,1.5,1,-100.3667
31884517,800105.35,349260.01,1.5,1,-99.89053
31884518,800102.72,349246.76,1.5,1,-99.9125
31884519,800113.3,349237.74,1.5,1,-94.03529
31884520,800126.33,349230.71,1.5,1,-99.52143
31884521,800139,349223.82,1.5,1,-103.21
31884522,800151.29,349216.76,1.5,1,-97.68095
31884523,800163.44,349208.94,1.5,1,-102.0733
31884524,800176.61,349201.67,1.5,1,-99.66364
31884525,800189.36,349194.38,1.5,1,-99.9091
31884526,800201.32,349186.3,1.5,1,-93.41
31884527,800213.46,349178.66,1.5,1,-96.68
31884528,800226.76,349171.84,1.5,1,-95.79
31884529,800240.35,349165.43,1.5,1,-100.62
31884530,800253.21,349159.22,1.5,1,-100.3273
31884531,800265.78,349152.23,1.5,1,-96.61539
31884532,800276.6,349142.31,1.5,1,-96.96667
31884533,800279.59,349128.15,1.5,1,-98.84615
31884534,800276.77,349113.86,1.5,1,-100.125
31884535,800280.69,349154.41,1.5,1,-100.5789
31884536,800294.02,349159.44,1.5,1,-101.3267
31884537,800304.41,349169.55,1.5,1,-104.65
31884538,800314.46,349180.58,1.5,1,-103.1083
31884539,800323.87,349191.67,1.5,1,-103.29
31884540,800334.27,349202.14,1.5,1,-105.8111
31884541,800344.44,349212.16,1.5,1,-102.0111
31884542,800355.92,349222.55,1.5,1,-105.0333
31884543,800367.47,349232.26,1.5,1,-105.4875
31884544,800379.75,349240.99,1.5,1,-107.875
31884545,800391.62,349249.23,1.5,1,-104.1
31884546,799614.67,349751.12,1.5,1,-86.48779
31884547,799607.38,349757.44,1.5,1,-80.12122
31884548,799599.34,349767.89,1.5,1,-80.1
31884549,799611.95,349768.21,1.5,1,-82.08125
31884550,799624.82,349760.98,1.5,1,-79.65385
31884551,799636.73,349753.58,1.5,1,-80.88461
31884552,799648.62,349745.56,1.5,1,-76.30667
31884553,799660.29,349736.63,1.5,1,-78.35834
31884554,799672.19,349729.04,1.5,1,-78.38235
31884555,799683.9,349721.42,1.5,1,-79.2381
31884556,799695.99,349713.34,1.5,1,-77.06316
31884557,799707.29,349704.32,1.5,1,-75.43684
31884558,799720.4,349699.24,1.5,1,-75.62692
31884559,799733.01,349693.3,1.5,1,-76.55111
31884560,799740.69,349681.39,1.5,1,-75.375
31884561,799752.34,349673.4,1.5,1,-77.97143
31884562,799764.24,349665.32,1.5,1,-72.80714
31884563,799776.15,349657.4,1.5,1,-75.18462
31884564,799788.04,349649.04,1.5,1,-72.16666
31884565,799800.38,349641.13,1.5,1,-73.06364
31884566,799813.33,349634.02,1.5,1,-74.03
31884567,799825.73,349627.2,1.5,1,-72.11
31884568,799839.04,349621.04,1.5,1,-80.08
31884569,799853.48,349616.34,1.5,1,-74.64445
31884570,799868.76,349612.64,1.5,1,-81.2
31884571,799883.93,349609.1,1.5,1,-80.15556
31884572,799898.12,349605.63,1.5,1,-82.91111
31884573,799912.32,349603.02,1.5,1,-80.58
31884574,799926.51,349601.21,1.5,1,-80.56667
31884575,799941.67,349599.85,1.5,1,-76.45
31884576,800017.33,349590.8,1.5,1,-91.35555
31884577,800032.6,349590.43,1.5,1,-92.025
31884578,800047.16,349589.78,1.5,1,-86.025
31884579,800061.71,349588.68,1.5,1,-87.5125
31884580,800076.62,349587.25,1.5,1,-94.8375
31884581,800091.18,349586.15,1.5,1,-94.27499
31884582,800107.02,349585.3,1.5,1,-91.625
31884583,800122.37,349584.63,1.5,1,-94.45
31884584,800138.35,349584.03,1.5,1,-88.95715
31884585,800152.77,349583.6,1.5,1,-87.83749
31884586,800168.4,349583.02,1.5,1,-92.375
31884587,800182.72,349581.52,1.5,1,-91.04
31884588,800196.86,349579.34,1.5,1,-88.23334
31884589,800211.07,349576.23,1.5,1,-88.31579
31884590,800267.74,349566.79,1.5,1,-91.67648
31884591,800282.18,349563.46,1.5,1,-94.07727
31884592,800295.39,349563.69,1.5,1,-96.56667
31884593,800304.45,349574.16,1.5,1,-96.80714
31884594,800309.51,349588.39,1.5,1,-104.1364
31884595,800314.32,349602.21,1.5,1,-103.16
31884596,800318.77,349616.07,1.5,1,-103.5222
31884597,800322.62,349629.58,1.5,1,-103.6778
31884598,800327.8,349643.99,1.5,1,-104.2778
31884599,800332.21,349657.9,1.5,1,-104.16
31884600,800337.29,349672.32,1.5,1,-100.4333
31884601,800341.62,349686.09,1.5,1,-102.6556
31884602,800346.8,349700.15,1.5,1,-104.5222
31884603,800351.13,349714.5,1.5,1,-103.6667
31884604,800355.46,349728.62,1.5,1,-103.39
31884605,800359.79,349742.21,1.5,1,-101.62
31884606,800364.6,349756.97,1.5,1,-99.32222
31884607,800368.92,349770.35,1.5,1,-99.82999
31884608,800372.89,349784.9,1.5,1,-100.42
31884609,800377.21,349798.84,1.5,1,-100.2636
31884610,800381.66,349812.77,1.5,1,-101.36
31884611,800386.12,349826.39,1.5,1,-102.8273
31884612,800390.93,349840.54,1.5,1,-101.2667
31884613,800395.25,349855.13,1.5,1,-102.0417
31884614,800398.73,349869.12,1.5,1,-101.6615
31884615,800403.07,349882.51,1.5,1,-98.59231
31884616,800407.75,349896.7,1.5,1,-99.22857
31884617,800411.96,349910.99,1.5,1,-98.31923
31884618,800417.02,349924.21,1.5,1,-99.26207
31884619,800419.89,349938.27,1.5,1,-96.52941
31884620,800423.13,349952.46,1.5,1,-95.70625
31884621,800425.4,349966.66,1.5,1,-99.20625
31884622,800425.36,349980.99,1.5,1,-99.675
31884623,800424.19,349995.37,1.5,1,-101.5212
31884624,800422.74,350009.4,1.5,1,-101.6419
31884625,800421.84,350023.27,1.5,1,-102.2962
31884626,800421.81,350037.18,1.5,1,-102.331
31884627,800421.77,350051.13,1.5,1,-105.9875
31884628,800421.74,350065.21,1.5,1,-107.3857
31884629,800420.01,350079.21,1.5,1,-105.3667
31884630,800419.97,350093.97,1.5,1,-105.4231
31884631,800420.53,350108.78,1.5,1,-105.1
31884632,800420.86,350123.06,1.5,1,-105.8778
31884633,800421.91,350137.23,1.5,1,-106.1111
31884634,800443.23,350085.82,1.5,1,-106.2045
31884635,800429.12,350085.85,1.5,1,-104.3625
31884636,800415.01,350085.93,1.5,1,-106.7214
31884637,800400.1,350086.47,1.5,1,-106.3
31884638,800386.05,350087.36,1.5,1,-101.4462
31884639,800371.19,350088.42,1.5,1,-103.2143
31884640,800357.18,350089.67,1.5,1,-102.1231
31884641,800342.97,350090.32,1.5,1,-99.08667
31884642,800328.11,350091.09,1.5,1,-97.76666
31884643,800313.29,350091.63,1.5,1,-97.81111
31884644,800298.62,350091.18,1.5,1,-101.675
31884645,800284.19,350092.17,1.5,1,-103.2412
31884646,800269.98,350092.18,1.5,1,-100.3211
31884647,800255.99,350092.59,1.5,1,-97.42632
31884648,800241.98,350094.12,1.5,1,-101.6316
31884649,800227.34,350094.92,1.5,1,-100.5882
31884650,800212.9,350095.46,1.5,1,-98.10555
31884651,800198.47,350095.48,1.5,1,-100.5
31884652,800184.15,350095.87,1.5,1,-99.32143
31884653,800169.93,350096.54,1.5,1,-95.5
31884654,800156.88,350100.75,1.5,1,-91.96176
31884655,800155.99,350114.56,1.5,1,-93.24838
31884656,800156.81,350128.86,1.5,1,-96.38334
31884657,800158.09,350143.04,1.5,1,-98.75185
31884658,800159.28,350157.14,1.5,1,-100.7424
31884659,800159.88,350171.13,1.5,1,-100.4788
31884660,800160.9,350185.22,1.5,1,-104.3576
31884661,800160.86,350199.54,1.5,1,-106.4269
31884662,800161.68,350214.15,1.5,1,-105.7722
31884663,800162.49,350228.59,1.5,1,-108.7056
31884664,800163.29,350243,1.5,1,-105.7545
31884665,800164.1,350257.2,1.5,1,-104.441
31884666,800164.07,350270.8,1.5,1,-103.6624
31884667,800171.57,350280.8,1.5,1,-103.85
31884668,800186.11,350281.16,1.5,1,-107.5
31884669,800200.54,350280.96,1.5,1,-105.0706
31884670,800214.97,350278.96,1.5,1,-105.1423
31884671,800228.9,350280.24,1.5,1,-105.9783
31884672,800243.18,350281.04,1.5,1,-105.0818
31884673,800257.26,350281.41,1.5,1,-106.35
31884674,800271.5,350282.3,1.5,1,-104.5475
31884675,800285.92,350282.14,1.5,1,-104.5375
31884676,800300.04,350282.53,1.5,1,-104.5333
31884677,800204.59,350357.5,1.5,1,-112.2823
31884678,800190.28,350357.09,1.5,1,-111.1154
31884679,800176.82,350360.14,1.5,1,-110.6969
31884680,800177.17,350373.28,1.5,1,-109.2881
31884681,800172.56,350381.09,1.5,1,-109.8
31884682,800164.11,350363.48,1.5,1,-110.88
31884683,800153.67,350355.71,1.5,1,-111.235
31884684,800139.12,350354.77,1.5,1,-112.5381
31884685,800124.69,350355.58,1.5,1,-110.2326
31884686,800115.59,350363.26,1.5,1,-109.0067
31884687,800110.09,350376.22,1.5,1,-110.1769
31884688,800097.81,350381.73,1.5,1,-115.8158
31884689,800083.52,350383.48,1.5,1,-115.8
31884690,800069.47,350386.18,1.5,1,-115.4579
31884691,800055.62,350389.96,1.5,1,-115.5909
31884692,800041.92,350393.27,1.5,1,-112.3836
31884693,800029.9,350399.26,1.5,1,-112.0167
31884694,800022.52,350410.03,1.5,1,-111.0906
31884695,800021.95,350424.04,1.5,1,-111.497
31884696,800019.73,350437.75,1.5,1,-111.7219
31884697,800013.72,350450.06,1.5,1,-110.8364
31884698,800008.88,350463.21,1.5,1,-111.3837
31884699,799968.25,350471.02,1.5,1,-113.9052
31884700,799956.63,350463.81,1.5,1,-108.8448
31884701,799946.1,350453.96,1.5,1,-110.0518
31884702,799937.25,350442.5,1.5,1,-108.3619
31884703,799930.05,350429.96,1.5,1,-110.356
